"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000002822.11",497.1435023964,-0.633651716472585,0.280868023562851,-2.25604790618249,0.0240676310752633,0.0975344554353331
"ENSG00000002834.13",13382.250812014,-0.0419112089539964,0.0933274526018374,-0.44907696273252,0.653376138370688,0.760807138431142
"ENSG00000002919.10",956.772970910282,-0.247790848240274,0.123961327930992,-1.99893670369696,0.0456152028357268,0.143221629976734
"ENSG00000002933.3",0.198347587027994,0.775772082571756,5.26790435362004,0.147263889109652,0.882923733991264,NA
"ENSG00000003056.3",2771.09687715537,-0.246647541872077,0.143565679082727,-1.71801187754597,0.0857944488338253,0.210575165198865
"ENSG00000003096.9",25.4693146834607,0.5971080382469,0.326650218508247,1.82797379096755,0.0675534852056227,0.182249281266249
"ENSG00000003137.4",4453.16305002439,0.895546521863199,0.273100596638445,3.27918185784414,0.00104108522388009,0.0138613867342084
"ENSG00000003147.13",234.539162330804,-0.123482443850582,0.229731427580018,-0.537507841880151,0.590916869605137,0.71448341045698
"ENSG00000003249.9",2792.98016835822,-0.597336208104296,0.134795759172979,-4.43141692119375,0.00000936158818503371,0.000357462301189668
"ENSG00000003393.10",1502.20958656274,0.0139336106142803,0.212685477280669,0.0655127505292377,0.947765754691274,0.965852137066631
"ENSG00000003400.10",497.909001839088,-0.245572261767022,0.102797406451003,-2.3888955008225,0.0168991083000172,0.0788964071060988
"ENSG00000003402.15",4702.13280126074,-0.254028611378191,0.0865516367546722,-2.93499488748233,0.00333553183661403,0.0303471628023791
"ENSG00000003436.10",7869.78660755495,-0.309633993967053,0.0989038279523946,-3.13065733023083,0.00174415545790587,0.0198817535143655
"ENSG00000003509.11",345.184383481265,-0.371911287756615,0.143548977431182,-2.59083202410767,0.00957442124020139,0.0568105453539969
"ENSG00000003756.12",1786.08660241026,-0.287546341451137,0.0804375025206346,-3.57477957967893,0.000350523075052505,0.00626482142448184
"ENSG00000003987.9",61.9822607096889,-0.588089301097263,0.288932512016554,-2.03538638484398,0.0418120102043436,0.13589133812609
"ENSG00000003989.12",5277.91341849108,0.104753752274768,0.336010876159806,0.311757028439006,0.755225183822753,0.836119881646778
"ENSG00000004059.6",5033.77035888766,-0.642767829474356,0.304903552766695,-2.10810213145068,0.0350221561232757,0.122334109209958
"ENSG00000004139.9",175.599850099074,-3.90109617807688,1.07168264677834,-3.64015988296929,NA,NA
"ENSG00000004142.7",3957.59424041227,-0.239755011368462,0.172959151385752,-1.38619442479649,0.165687543445778,0.316248213266941
"ENSG00000004399.8",716.588064215562,-0.405361669267653,0.34034693326476,-1.19102489151068,0.233643813281441,0.393171055917801
"ENSG00000004455.12",4814.30156767772,-0.364981078098373,0.142536390338496,-2.56061681674142,0.0104486529414712,0.059737275292608
"ENSG00000004468.8",16.5635303743763,0.747916739291224,0.863153484751482,0.86649333230296,0.386219681292701,0.541317219719772
"ENSG00000004478.5",3983.78456377364,-0.0727337831017207,0.155239994812394,-0.46852477152952,0.639409360599072,0.74970974873464
"ENSG00000004487.11",6728.06952701685,-0.36102307325312,0.189341292193529,-1.90673185479326,0.0565553197362547,0.163284790909434
"ENSG00000004534.10",1471.1925216398,-0.499827519092326,0.203370778630708,-2.45771552067439,0.0139823884970583,0.070722863437935
"ENSG00000004660.10",131.989632125526,-0.196850510822323,0.196549675009405,-1.00153058412792,0.316570361623808,0.474517498217565
"ENSG00000004700.11",1172.70125036175,0.544370119797049,0.288841287095335,1.88466865409506,0.0594745869150907,0.168608566366902
"ENSG00000004766.11",673.476383179635,0.180083940880024,0.218806958782051,0.823026570463886,0.410492883778473,0.563863430942303
"ENSG00000004776.7",7.89817696675427,1.00717475381252,0.705308813884225,1.42799116356689,0.153294401932685,0.302180846607709
"ENSG00000004777.14",454.162610752793,-0.620240987299467,0.180393571570259,-3.43826546534059,0.000585453445631405,0.0091023189189465
"ENSG00000004779.5",2683.3113700945,-0.787009403263019,0.299584677532359,-2.62700152005608,0.00861409492360983,0.0537258883148508
"ENSG00000004799.7",107.706389764421,0.40609587052547,0.329275549304214,1.23330101911176,0.217463477820517,0.375667393295429
"ENSG00000004809.9",0.104640046788184,0.906689085461212,5.26790435362004,0.172115707613056,0.863346564152155,NA
"ENSG00000004838.9",8.04617136591033,0.151573402757175,0.688605561181181,0.220116437191094,0.825780473705471,0.885691922714666
"ENSG00000004846.12",86.2853581441655,0.932394481938265,0.26288868991173,3.54672725651048,0.000390048171373315,0.00672388303844595
"ENSG00000004848.6",1.15838160807806,1.70156032908952,2.02990413660975,0.838246643475185,0.401892195625626,NA
"ENSG00000004864.9",3625.0648684998,0.140656936414266,0.144928351065659,0.970527404610721,0.33178367174605,0.488820425616256
"ENSG00000004866.14",854.930606625826,-0.192617510989724,0.100398124440908,-1.91853694540971,0.0550429621408411,0.160553773796528
"ENSG00000004897.7",2852.34822401661,0.272469299380222,0.181186892401234,1.50380248686448,0.13263223067987,0.27685405013321
"ENSG00000004939.9",35.1467744053706,-0.396584144869435,0.295378532028262,-1.34263022483804,0.17939173837871,0.332460056829348
"ENSG00000004948.9",28.4318310730597,0.106614646806373,0.465554074482311,0.22900593647457,0.818864302089717,0.881545610145376
"ENSG00000004961.10",796.777637588637,-0.236064091019531,0.143065339577157,-1.65004390104019,0.0989339573193724,0.230215913629654
"ENSG00000004975.7",1600.63980425415,0.195911362320958,0.0971482140070971,2.01662340706177,0.0437348284192248,0.139654997606486
"ENSG00000005001.5",69.3991893843164,-0.24425371151539,0.403672117584996,-0.605079471370625,0.54512619364923,0.677702787895525
"ENSG00000005007.8",4534.29353899674,0.0276861610653141,0.0676044829085404,0.409531437475376,0.682149700833816,0.782793867999814
"ENSG00000005020.8",535.006628983755,0.0368099789957689,0.195741866138535,0.188053683772059,0.850834568243346,0.903165336790686
"ENSG00000005022.5",12361.1635577971,-0.345828389357487,0.169327733463663,-2.04236117901915,0.0411157175902414,0.134637760844827
"ENSG00000005059.11",379.384577497596,-0.373894890905972,0.148284120037178,-2.52147627684089,0.0116863555208428,0.0640150177646402
"ENSG00000005073.5",109.73596345394,-0.575717430384903,0.219855844762043,-2.61861326001144,0.00882879777260983,0.0544695062245694
"ENSG00000005075.11",2656.12593622587,-0.817012730232292,0.326635336061022,-2.50129927791909,0.0123738562915484,0.0660551495404316
"ENSG00000005100.8",2498.87169907956,0.467156324863467,0.236608698873173,1.97438355854309,0.0483381461192886,0.147843107626519
"ENSG00000005102.8",1.58926266467021,-1.58935839984752,1.57119692992402,-1.01155900293439,0.311748956356452,NA
"ENSG00000005108.11",24.7678073989791,0.384085290835986,0.414675389949268,0.926231216381025,0.3543258330599,0.510349697397622
"ENSG00000005156.7",1429.12798356451,-0.0842134472334116,0.149455264634932,-0.563469259106505,0.573115387191291,0.700512031409074
"ENSG00000005175.5",869.451921945122,0.0681952709047,0.0791083282406744,0.862049197869873,0.388660445405069,0.543704091194506
"ENSG00000005187.7",101.789823999429,0.831055810984507,0.310891031769793,2.67314179586847,0.00751444802850547,0.0499798959802086
"ENSG00000005189.15",118.954363344127,-0.165138651046109,0.267651369838665,-0.616991615419907,0.537240256126678,0.671106376392161
"ENSG00000005194.10",3061.36142612373,-0.251036539415209,0.176519576664215,-1.42214560084032,0.154983987095781,0.304493333218437
"ENSG00000005238.15",143.255127168742,-0.561056560368813,0.156238631564678,-3.59102326198084,0.000329382232915986,0.00595676654104137
"ENSG00000005243.5",1.31142001055309,-0.960926472500274,1.95313111711113,-0.491992813017888,0.622724424245009,NA
"ENSG00000005249.8",1728.73955147267,0.661109985083858,0.250885582440596,2.635105527598,0.00841111288249873,0.0531837806843195
"ENSG00000005302.13",1861.06575570203,0.0854519076499254,0.0803465175741557,1.06354214507253,0.287536163284812,0.448322808701454
"ENSG00000005339.8",5443.70547462019,0.407749431424731,0.310199018296235,1.3144768596119,0.18868578036537,0.342951878124214
"ENSG00000005379.11",0.772739877973151,-1.03679021186654,2.40109725834619,-0.43179850722942,0.665887864571665,NA
"ENSG00000005381.6",0.289503712728374,0.839233142149145,5.26790435362004,0.159310626354184,0.873424149060861,NA
"ENSG00000005421.4",47.3125030008676,-0.718631477042434,0.32222465575184,-2.23021877505204,0.0257329224162156,0.101140678264694
"ENSG00000005436.9",683.443729295245,-0.293797365134172,0.240865504581862,-1.21975691639282,0.222557038229328,0.381293523940726
"ENSG00000005448.12",637.057860418071,-0.202658629564362,0.329001558118169,-0.615980759250911,0.53790721871455,0.671600475227907
"ENSG00000005469.7",232.891688108666,0.0958145656626538,0.128620751827624,0.744938622276624,0.456308825412227,0.603241167616002
"ENSG00000005471.11",13.7145211117894,-1.90090450395729,0.585577241400544,-3.24620625523429,0.00116954072966393,0.0151076781897604
"ENSG00000005483.15",3257.27340340824,0.551183394281982,0.339091143004594,1.62547269562424,0.104061877161145,0.237801457936986
"ENSG00000005486.12",1717.0041194852,-0.744683663731724,0.277841774464225,-2.68024369325934,0.00735685800958574,0.04924283842111
"ENSG00000005513.9",38.63267012669,0.0788702282259209,0.562749571797882,0.140151556177901,0.888540246595175,0.927098590865517
"ENSG00000005700.10",2121.40873995203,0.463986117795515,0.243595849339197,1.90473737156923,0.0568142185062427,0.163801023839611
"ENSG00000005801.12",702.332851303278,0.376439434217645,0.241167094513463,1.56090711702226,0.118545667834349,0.257808579035613
"ENSG00000005810.13",2716.48998882695,0.236417369378967,0.201967447786645,1.17057165384748,0.241770996778082,0.402423796895782
"ENSG00000005812.6",1739.45268076142,0.367105975810088,0.264742529333587,1.38665282353452,0.16554765254551,0.31614188485929
"ENSG00000005844.13",9.61674653058883,-0.113376257957708,0.808209799170489,-0.140280726704962,0.88843819160268,0.927057734940311
"ENSG00000005882.7",167.410514480585,-0.101656823081533,0.330445992414641,-0.307635212455458,0.758359923091635,0.838393857369308
"ENSG00000005884.13",1504.3586849185,-0.1211844424144,0.104051146552447,-1.16466224957278,0.244155735409535,0.405034488905118
"ENSG00000005889.11",1874.2815454551,0.34800484909119,0.30546042963218,1.13927964257184,0.254586536488332,0.415312779336085
"ENSG00000005893.11",3525.45064409654,0.274915825719675,0.14755532881352,1.86313722405183,0.0624429622487418,0.173510807668036
"ENSG00000005955.8",1676.86539514797,0.164085039771218,0.125124872701129,1.31137028337402,0.189732693557847,0.344053908753581
"ENSG00000005961.13",76.5599114117371,0.446350932954348,0.792291771032841,0.563366867199036,0.573185093886521,0.700512031409074
"ENSG00000005981.8",10.2832493130911,0.756030085169372,0.562073748790636,1.34507275387981,0.178601740935509,0.331663230395423
"ENSG00000006007.7",2710.02153645689,0.174436755759078,0.0692483026909419,2.51900406191321,0.0117687299047919,0.0641691580828809
"ENSG00000006015.13",1035.42369126055,-1.5156247873774,0.428492377655976,-3.53711026475773,0.000404530738674134,0.00689292318765094
"ENSG00000006016.6",14.981159223118,-0.222507582201015,0.502973099877899,-0.44238465686342,0.658210879871614,0.764128084312202
"ENSG00000006025.7",686.146331121453,-0.441830749762258,0.213580111868626,-2.0686886334905,0.0385753145187643,0.129448099060074
"ENSG00000006042.7",444.162106892677,0.123993667834391,0.145329019474086,0.853192764136838,0.393552415378037,0.547769840630466
"ENSG00000006047.8",19.2189393426449,1.18138767306337,0.525860004137145,2.24658210126067,0.0246667471230415,0.0988415447084213
"ENSG00000006059.3",0,NA,NA,NA,NA,NA
"ENSG00000006071.7",0.0642163114471283,-1.08087350549761,5.26790435362004,-0.20518092830498,0.837430769461405,NA
"ENSG00000006074.4",0.0577943379107901,0,5.26790435362004,0,1,NA
"ENSG00000006075.11",0.67736130661816,-2.67118228312892,4.07563014967976,-0.655403504495816,0.512207995753553,NA
"ENSG00000006114.11",1502.68731418779,-0.0484359359457134,0.164976601801053,-0.293592760530506,0.769069108376346,0.845981758964024
"ENSG00000006116.3",4.42880127667256,-1.5702132494443,1.58183558892847,-0.992652624858411,0.320879269646454,NA
"ENSG00000006118.10",6674.10085182373,-0.252697125454901,0.254578250682817,-0.9926108172129,0.320899651174655,0.478192943771157
"ENSG00000006125.12",4747.995394729,0.132508213731109,0.126142268948391,1.05046638875127,0.293503736365717,0.45300034552968
"ENSG00000006128.7",0.234036831301478,0.871157446429795,5.26790435362005,0.165370778957128,0.868652152004609,NA
"ENSG00000006194.6",1819.35698252375,0.401798306262738,0.129240306046369,3.10892413175329,0.00187769927746773,0.0208085786846593
"ENSG00000006210.6",38.7279234488271,-0.00834021085737269,0.3398045758587,-0.0245441393374314,0.980418576207376,0.988414357180056
"ENSG00000006282.15",297.637287868223,-0.847110267023139,0.160069477620447,-5.29214113531242,0.000000120892535255005,0.00000755014863187932
"ENSG00000006283.13",97.5765602609339,0.973669260814815,0.323406173646146,3.0106699876427,0.0026067199368394,0.0259072455489386
"ENSG00000006327.9",6007.25826072261,0.140491181630514,0.163730677429718,0.8580626663004,0.390857861007913,0.545483762275886
"ENSG00000006377.9",0.852288141551531,0.9599425803339,2.3664566647442,0.405645535215269,0.685003066218698,NA
"ENSG00000006432.11",1056.16125498163,0.409990467269148,0.276553321684759,1.48250060701312,0.13820714220054,0.283907326675088
"ENSG00000006451.3",886.907282681818,0.170616398218754,0.0658792605941749,2.58983474738392,0.00960220144326996,0.0568837809776351
"ENSG00000006453.9",5751.90043701075,-0.267757658651401,0.0984591044248572,-2.71948094811029,0.0065384461504537,0.0457380910353759
"ENSG00000006459.6",573.413558198564,0.247619492399655,0.348406533179328,0.710720003267573,0.477257761485707,0.621210652946674
"ENSG00000006468.9",87.4543633808565,-1.14305458689466,0.653547933846626,-1.7489988533311,0.0802912176196109,0.202258119380524
"ENSG00000006530.11",2053.57177118014,0.431049250679111,0.155583704108216,2.7705295560986,0.00559652207416904,0.0421929098983005
"ENSG00000006534.11",109.833373612032,-0.61738609246357,0.214044140486851,-2.8843867954493,0.00392176731636996,0.0337436827063496
"ENSG00000006555.6",11.0163562286061,-0.797123365217393,0.507093399211395,-1.5719458515079,0.115963109611075,0.254139397005528
"ENSG00000006576.12",371.904544197898,0.21584450392659,0.245154424464571,0.880443028503378,0.378619355419093,0.533454801598511
"ENSG00000006606.4",4269.30063137576,-2.24587625524462,0.363808095888921,-6.17324430276102,0.000000000669027112187699,0.0000000714550043951775
"ENSG00000006607.9",1631.07506483823,0.3162681956222,0.282009936687389,1.121478907223,0.262084064966363,0.423698259684022
"ENSG00000006611.11",0.53731879467039,2.4809914853452,2.81518113974538,0.881290177146326,0.378160781349005,NA
"ENSG00000006625.13",618.072641590532,-0.176201045313059,0.181432076918015,-0.971168099413205,0.331464576643986,0.488511089374502
"ENSG00000006634.3",1435.16210410723,0.168795007362416,0.0804488221959647,2.09816629696889,0.0358904577166489,0.124059440967563
"ENSG00000006638.7",133.360275562326,-0.0108190614307179,0.168897239095585,-0.0640570650453025,0.9489247887265,0.966686814322074
"ENSG00000006652.9",1447.27255658347,0.116654573078315,0.105378101857156,1.10700962555242,0.268289766728381,0.429864427851898
"ENSG00000006659.8",0,NA,NA,NA,NA,NA
"ENSG00000006695.6",524.872839103738,0.20198105396348,0.0991116717279274,2.03791390501354,0.0415585437435373,0.135395688906003
"ENSG00000006704.6",619.197696217733,-0.298422672959381,0.130104905544562,-2.2937080789561,0.0218072723848822,0.0922023487322946
"ENSG00000006712.10",3086.99413032424,-0.377286273224447,0.249139812997215,-1.51435560894743,0.129935671624583,0.273042752220521
"ENSG00000006715.11",859.721021651414,0.000113302119036979,0.292413243344177,0.000387472597824921,0.999690841604197,0.999826512479084
"ENSG00000006740.12",71.0206866884323,0.204316551944139,0.365430067901957,0.55911259058999,0.576084882527973,0.702715805973665
"ENSG00000006744.14",2396.36943984802,-0.191243243711801,0.160888870774207,-1.18866670386539,0.234570847880567,0.394223458028698
"ENSG00000006747.10",10.4681709434888,0.0990951966003931,0.58826929894109,0.168452096308219,0.866227626672965,0.913845035397096
"ENSG00000006756.11",169.070523041154,-0.150570469059986,0.191456666020655,-0.786446730686002,0.431605815356739,0.582653719609742
"ENSG00000006757.7",69.5621806506813,0.19137321203356,0.31902309774799,0.599872590368783,0.548591150793118,0.680727813734616
"ENSG00000006788.8",1.29324750010146,1.80601995643798,2.13197899130697,0.847109640292859,0.396934012234722,NA
"ENSG00000006831.9",3585.51815022215,0.110387799170549,0.0894002355259879,1.23475960125922,0.216919986682274,0.375124214913767
"ENSG00000006837.7",91.764011841102,-0.0335552875283603,0.231500617578192,-0.144946859664539,0.884752828411213,0.924914670398814
"ENSG00000007001.8",0.125945153715606,0,5.26790435362004,0,1,NA
"ENSG00000007038.6",1.41095158338017,-2.30503225519056,1.68131189481485,-1.37097243069489,0.170383550429802,NA
"ENSG00000007047.10",2059.38089090429,0.00456958711697785,0.0781448745166164,0.0584758392056307,0.953369607076658,0.969886432820463
"ENSG00000007062.7",5995.86145660071,0.546300760948564,0.0898006032330737,6.08348653884499,0.00000000117596795227135,0.000000117112105733293
"ENSG00000007080.6",1952.73518398516,-0.655410883920297,0.361076277227915,-1.81515908204236,0.0694994658028426,0.185236894700702
"ENSG00000007129.13",2.1166759419488,1.21946138021303,1.52975025359899,0.797163705215311,0.425355962005937,NA
"ENSG00000007168.8",3761.54479900851,-0.000944961653195073,0.102553378397483,-0.00921433957575276,0.992648124748661,0.995968341496557
"ENSG00000007171.12",4.03309403995188,1.66095526483561,0.888293559299761,1.86982698168491,0.0615078482151935,NA
"ENSG00000007174.13",0.164679211098603,-1.45704624886169,5.26790435362004,-0.276589351486693,0.782095442116097,NA
"ENSG00000007202.10",7954.65120580989,0.279968674901316,0.193632182690245,1.4458788359019,0.148211189018044,0.295920443638166
"ENSG00000007216.10",2.36115206299246,2.08848533448141,1.4642290398662,1.42633787311871,0.153770837396678,NA
"ENSG00000007237.14",1.49479323021605,0.253283591450924,1.2604454312924,0.200947684971351,0.840739480899429,NA
"ENSG00000007255.6",1120.92194913068,-0.85897778898512,0.388206126123959,-2.21268478568738,0.0269193850360849,0.104302002115367
"ENSG00000007264.9",2.22547653786915,-1.5091761022606,1.88538424372914,-0.800460758744632,0.423443890538724,NA
"ENSG00000007306.10",841.235882191155,1.85437176280083,0.136975627515163,13.5379687353179,0.0000000000000000000000000000000000000000093334231116847,0.00000000000000000000000000000000000000982609451736577
"ENSG00000007312.8",0.607613032941678,0.514633940016169,2.08226543478552,0.247150978649933,0.804791381917403,NA
"ENSG00000007314.7",3.26714241634704,2.77473485022163,1.36799273152194,2.028325725923,0.0425270150276477,NA
"ENSG00000007341.14",243.650966624797,0.29496146789628,0.175847265179056,1.67737307484388,0.0934695510960142,0.221778411332582
"ENSG00000007350.12",10.6538126242506,-0.46882314690893,0.627157183054951,-0.747536916702829,0.454739527455162,0.602084611494936
"ENSG00000007372.16",344.315332307065,0.1312961437165,0.24421849252438,0.537617534034174,0.590841122542403,0.71448341045698
"ENSG00000007376.3",1800.16735454996,-0.541235972790373,0.272011219642624,-1.98975606043554,0.046617813870455,0.145064972507978
"ENSG00000007384.11",2121.9843476421,-0.466398041317831,0.215830513434864,-2.16094579906834,0.0306995265001721,0.113309628025796
"ENSG00000007392.12",1865.93028031266,-0.797809423530609,0.301229960720427,-2.64850621638881,0.00808483623309215,0.0521270346629681
"ENSG00000007402.7",5.79920728705174,0.503976521141824,0.700452573140926,0.719501277412579,0.47183211543714,0.616618881552241
"ENSG00000007516.9",92.6377636503793,-0.476392047205251,0.292215119526158,-1.63027857004027,0.103042634661964,0.236491029629817
"ENSG00000007520.3",2958.13418806118,-0.934772465996743,0.378853018249535,-2.46737500024626,0.0136107733356515,0.069632070190972
"ENSG00000007541.10",2015.80929016933,-0.491316604533842,0.22172321934135,-2.21590055382266,0.0266983136096316,0.103827557860781
"ENSG00000007545.11",1927.3659499537,0.189017016213824,0.175374404432171,1.07779135060116,0.281126880365906,0.441835049020376
"ENSG00000007866.14",597.580305553679,-0.044543087224378,0.112512955219914,-0.395892963057591,0.692183992523806,0.790125454291231
"ENSG00000007908.11",0.553051033529628,-2.91624017781512,5.18776810408948,-0.562137728460967,0.574022184663797,NA
"ENSG00000007923.11",3516.87667524236,0.0285821305374952,0.117319505759978,0.243626414485336,0.807520168791809,0.873736585510385
"ENSG00000007933.8",0.267729186826086,-1.12134564020522,5.26790435362004,-0.212863705362199,0.831433272501996,NA
"ENSG00000007944.10",767.419051984578,0.755771367617096,0.241271751021663,3.13244863692824,0.00173354756421939,0.0198417072371106
"ENSG00000007952.13",37.6296388835734,-0.37263273197284,0.356230519997782,-1.04604381448047,0.295540803898255,0.455217463544402
"ENSG00000007968.6",414.337798203237,-0.0752933106594401,0.111158123767383,-0.677353198377152,0.498181885275723,0.638503171765868
"ENSG00000008018.8",5232.39487044637,-1.01235515277677,0.323246418701711,-3.13183718119074,0.00173716184091804,0.0198463265302349
"ENSG00000008056.8",4.10044605345059,-0.874968426072336,0.951434394124978,-0.919630855763873,0.357765696648677,NA
"ENSG00000008083.9",1762.42027854547,0.580021610644434,0.238031773640551,2.43674027955746,0.0148203196394164,0.0731046489843903
"ENSG00000008086.6",92.8919759984054,0.914495037358172,0.799177930498211,1.14429465887287,0.252501457604154,0.413375428593539
"ENSG00000008118.5",0.200614398508896,0,5.26790435362004,0,1,NA
"ENSG00000008128.18",1607.02500174189,0.106320313035284,0.114722269940441,0.926762633710801,0.354049789683573,0.510051788695747
"ENSG00000008130.11",5964.72214466309,-0.393602255940856,0.118795617027292,-3.31327254144765,0.000922110766965385,0.0126193041729831
"ENSG00000008196.8",0.319630334224974,0,5.26790435362004,0,1,NA
"ENSG00000008197.4",0,NA,NA,NA,NA,NA
"ENSG00000008226.15",5.94791486634528,0.258342481011087,0.638708728623632,0.404476202427663,0.685862574142729,0.785523262651938
"ENSG00000008256.11",731.210748533102,0.222753364550561,0.192895795919709,1.15478599981142,0.248178071647355,0.409263379788246
"ENSG00000008277.10",36.2595847857765,0.236058694664676,0.411104362394385,0.574206250913527,0.565828239838452,0.695066116154404
"ENSG00000008282.3",5357.24303852669,0.3356239350771,0.10745520984444,3.12338448329284,0.00178784030147769,0.0201594584571368
"ENSG00000008283.11",118.574996244817,-0.126329373936463,0.244575940194485,-0.51652412676409,0.605488392522462,0.724684861544571
"ENSG00000008294.16",3096.84124962695,0.486730083339392,0.330531499195987,1.47256792324894,0.140867579395524,0.286913430959315
"ENSG00000008300.10",62.3037430517092,0.101349316167535,0.195888713503327,0.517382111276224,0.604889444746197,0.724225428161469
"ENSG00000008311.10",63.7018185644489,0.323223532975185,0.279777394611096,1.15528823700886,0.247972411344713,0.409096191046532
"ENSG00000008323.11",83.8179923474922,0.217038474158904,0.28593630029506,0.759044842977056,0.447825732221422,0.595678577801169
"ENSG00000008324.6",249.249318188681,-0.456889061447206,0.338181354252922,-1.35101789528439,0.176689700299328,0.329440796041974
"ENSG00000008382.11",445.156008156974,-0.552934355774,0.397260031496281,-1.39187008995436,0.163961740610892,0.31451413907847
"ENSG00000008394.8",8332.3943897475,-0.279843185944427,0.122885022609068,-2.27727659565712,0.0227697136433059,0.094475988316742
"ENSG00000008405.7",1542.50588654546,0.477653931614079,0.181170815707316,2.63648386054482,0.00837701851066302,0.0530817711044093
"ENSG00000008438.4",1.7979102868586,1.16727346129941,1.3174158461426,0.886032656064669,0.375599930234229,NA
"ENSG00000008441.12",629.682543200862,0.603880717329855,0.221861836833197,2.72187738977332,0.0064912221199026,0.0456025370949687
"ENSG00000008513.10",1962.0450279919,0.827857153023555,0.222088280642442,3.72760395383668,0.000193308835466733,0.00398486563069116
"ENSG00000008516.12",52.8665564376768,-0.0742197646791748,0.276473779674734,-0.268451369118956,0.788351903194862,0.860450140787106
"ENSG00000008517.12",1448.34858554378,-0.730322739145463,0.341838828174788,-2.13645343638973,0.0326424724742788,0.117449951274265
"ENSG00000008710.13",9850.99732917268,0.354934468853805,0.386470777407465,0.91839924155401,0.358409887645732,0.513622103452644
"ENSG00000008735.10",700.830116787475,-0.0820268460470235,0.218059015264975,-0.376168102691596,0.706791927220771,0.80153020366687
"ENSG00000008838.13",3170.46061958622,-0.364489991471486,0.168176992101029,-2.16729997913464,0.0302119880995053,0.112359493934101
"ENSG00000008853.12",401.987357775607,0.174268580902902,0.114069613514468,1.52773885642032,0.126577388580247,0.26835790136425
"ENSG00000008869.7",918.008902070196,0.110041043063143,0.32559770644624,0.337966272134388,0.735388604738517,0.821190442097204
"ENSG00000008952.12",4188.9943615121,0.315672648860133,0.204418466342474,1.54424722241712,0.122528452882598,0.263260510352089
